ID,Input1_Expression_1,Input2_Expression_2,Input3,Input4,PE_bin0_Expression_1,PE_bin0_Expression_2,PE_bin1_Expression_1,PE_bin1_Expression_2,PE_bin2_Expression_1,PE_bin2_Expression_2,bin_0_1,bin_0_2,bin_1_1,bin_1_2,bin_2_1,bin_2_2,concentration,class,Input1_Expression_1_freq,Input2_Expression_2_freq,PE_bin0_Expression_1_freq,PE_bin1_Expression_1_freq,PE_bin2_Expression_1_freq,PE_bin0_Expression_2_freq,PE_bin1_Expression_2_freq,PE_bin2_Expression_2_freq,avg_input_freq,Exp_weight_1,Exp_score_1,Exp_weight_2,Exp_score_2,Exp_score
CR9114_S10M,1855.0,1125.0,1044.0,1120.0,3595.0,1721.0,1386.0,4252.0,1068.0,1419.0,1822.0,1900.0,1228.0,324.0,3703.0,4782.0,A,CR9114 mutant,0.0002828398646330846,0.0003136921905131235,0.0009580062387625415,0.0003686037809659067,0.00024122975272257901,0.000629789481345321,0.0008541889603357467,0.00034827002994141217,0.00029826602757310406,-0.5989374656621714,0.7583778167343957,-0.25727929958405993,1.2045544511765967,0.9814661339554962
321.5.PB.5.7D08_1,1938.0,898.0,388.0,432.0,3.0,8.0,351.0,344.0,156.0,495.0,14.0,13.0,29.0,626.0,1542.0,615.0,A,influenza,0.00029548841461398225,0.0002504522906494654,1.0656354157536614e-06,9.354616503244351e-05,3.542850437553312e-05,3.2915826551149185e-06,6.92911336270474e-05,0.00012164924989502847,0.0002729703526317238,1.5217441732715131,2.020799074497505,1.5677046702013921,2.7563171485692366,2.3885581115333707
CR9114_N5M,3577.0,2205.0,2588.0,1899.0,153.0,48.0,1438.0,1261.0,2741.0,3637.0,209.0,1509.0,3808.0,12556.0,11684.0,4395.0,A,CR9114 mutant,0.0005452591786945996,0.000614569247133171,4.102696350651596e-05,0.0003824231008002449,0.0006187577006223682,1.7920838900070112e-05,0.00025346495836908354,0.0008922580062865193,0.0005799142129138853,1.1784512418072723,1.816440114451912,1.6971321178494705,2.866367805782756,2.3414039601173338
AB826498.1,2184.0,640.0,882.0,697.0,30.0,180.0,61.0,109.0,572.0,336.0,1045.0,1169.0,268.0,72.0,9.0,10.0,A,others,0.0003329768880513415,0.00017857610490134296,8.258674472090876e-06,1.6476881340941755e-05,0.00012930275800751898,6.619738450842224e-05,2.209282521442091e-05,8.265281696496894e-05,0.00025577649647634223,1.194697440323359,1.8261113192136316,0.09641682915267365,1.5052981661202256,1.6657047426669287
Z46859.1,2202.0,933.0,563.0,504.0,6.0,7.0,324.0,21.0,438.0,940.0,779.0,484.0,264.0,14.0,2.0,10.0,A,others,0.00033571994708334345,0.0002602029360028929,1.8648619775689073e-06,8.637074896461404e-05,9.906441669336968e-05,2.9258512489910383e-06,4.4185650428841825e-06,0.000230790209982302,0.00029796144154311816,1.7252709924181062,2.1419566204008866,1.896965139585833,3.03628350585008,2.5891200631254834
MW176486.1,1453.0,738.0,813.0,870.0,6.0,9.0,332.0,1012.0,1297.0,443.0,822.0,718.0,43.0,337.0,79.0,7.0,A,others,0.00022157821291837556,0.00020587791189093986,1.8648619775689073e-06,8.849679816989685e-05,0.0002929057240728789,3.6573140612387983e-06,0.00020345483583825803,0.00010889569950280775,0.00021372806240465772,2.196081164640335,2.42222535988189,1.4738484732651393,2.676512313164608,2.549368836523249
MW458912.1,1360.0,832.0,812.0,623.0,573.0,21.0,1398.0,2165.0,669.0,1799.0,1534.0,717.0,22.0,19.0,21.0,2324.0,A,others,0.00020740574125303242,0.00023206535941157363,0.0001529186821606504,0.0003717928547738309,0.00015119170657074645,8.046090934725355e-06,0.0004350278128585063,0.00044146905203840977,0.00021973555033230304,-0.004932577506905412,1.1119831784517071,1.7393153274316193,2.9022356995120195,2.007109438981863
KT304426.1,1956.0,700.0,466.0,540.0,287.0,86.0,390.0,310.0,414.0,24.0,494.0,1178.0,425.0,14.0,11.0,8.0,A,others,0.0002982314736459842,0.00019529149693579004,7.672574993426361e-05,0.0001039106549081972,9.364859436844741e-05,3.181863233277754e-05,6.246244219713549e-05,6.1315146116445805e-06,0.0002467614852908871,0.08656012114310352,1.1664478965807148,-0.7151137407960614,0.8152631372710238,0.9908555169258693
MW458852.1,1711.0,1380.0,1379.0,1043.0,17.0,17.0,1899.0,1553.0,1801.0,1741.0,1772.0,2093.0,24.0,26.0,159.0,18.0,A,others,0.00026089539237706945,0.0003847326066595236,4.7953593708914756e-06,0.0005049366862546667,0.0004066379928962464,6.583165310229837e-06,0.00031211136712009177,0.00042724393813939435,0.0003228139995182965,1.92838679372998,2.262869491364691,1.8122411487188579,2.9642436793210494,2.61355658534287
EF473862.1,985.0,638.0,377.0,405.0,2.0,7.0,1175.0,876.0,283.0,480.0,1236.0,926.0,588.0,9.0,11.0,15.0,A,others,0.0001502586780863262,0.0001780189251668614,7.99226561815246e-07,0.00031252923317657264,6.408723084491341e-05,2.9258512489910383e-06,0.00017614007011861036,0.00011797034112804172,0.0001641388016265938,1.904101597517617,2.248412749067978,1.6055205925324076,2.788471588614902,2.51844216884144
321.11.GC.6.1D06_1,1463.0,967.0,1256.0,1055.0,375.0,15.0,696.0,379.0,2094.0,1688.0,1053.0,3833.0,271.0,20.0,14.0,22.0,A,influenza,0.00022310213460282106,0.00026967499148907955,0.00010016972908084417,0.00018523203701026455,0.00047275615711300567,5.8517024979820765e-06,7.632066892254496e-05,0.0004142451271627078,0.0002463885630459503,0.6739006945648948,1.5160860562279441,1.8499751700656035,2.9963284799099443,2.2562072680689442
321.5.PB.5.4D03,2091.0,1475.0,1689.0,1309.0,497.0,668.0,645.0,1433.0,1724.0,1702.0,2285.0,1679.0,446.0,129.0,50.0,298.0,A,influenza,0.0003188044163859984,0.0004111986440473982,0.00013267160926133084,0.00017167847332658667,0.00038926222960378745,0.00024467431069687557,0.0002880101032498144,0.0004176787753452288,0.0003650015302166983,0.46746426883981707,1.3931964496847327,0.23225403334529748,1.6207989649623116,1.5069977073235221
MK269949.1,1128.0,1462.0,2258.0,1564.0,19.0,18.0,102.0,1659.0,3889.0,2114.0,2339.0,1777.0,1769.0,544.0,26.0,15.0,A,others,0.00017205075817389683,0.00040757697577326795,5.3281770787683065e-06,2.7372883518016142e-05,0.000877814535164483,6.948896716353717e-06,0.0003334008168721701,0.0005187261361451315,0.0002898138669735824,2.216824117851968,2.4345734391986507,1.8730222739087516,3.015925164932299,2.7252493020654747
310-18E7,1701.0,865.0,694.0,793.0,1158.0,381.0,1950.0,1889.0,442.0,1048.0,1311.0,2236.0,858.0,193.0,495.0,20.0,A,influenza,0.0002593714706926239,0.00024125882503051952,0.00030876786171462337,0.0005184902499383446,9.996705374752339e-05,0.0001397093971393221,0.00037959490595686836,0.0002572783531046066,0.0002503151478615717,-0.48977519755028476,0.8233610585751535,0.26517762843236864,1.6487935159096179,1.2360772872423857
CR9114_R2I,856.0,352.0,358.0,394.0,56.0,173.0,296.0,1654.0,250.0,371.0,1209.0,347.0,209.0,11.0,1082.0,547.0,A,CR9114 mutant,0.00013060008835697926,9.834222313599699e-05,1.5185304674489674e-05,7.892957674612421e-05,5.664047514814531e-05,6.363726466555508e-05,0.0003323965975442419,9.123693742127135e-05,0.00011447115574648813,0.5717033779987885,1.4552489826423634,0.1564591947498173,1.5563514930203035,1.5058002378313335
MN284338.1,3007.0,2232.0,2232.0,1778.0,769.0,1387.0,895.0,492.0,1060.0,764.0,2076.0,2105.0,1428.0,27.0,39.0,30.0,A,others,0.0004583956426812061,0.0006220911735486721,0.0002051348175325798,0.00023811751099167439,0.0002394244786142716,0.0005076351916999452,9.901602573372281e-05,0.00018762434711632416,0.0005402434081149391,0.0671291709191005,1.1548808399462016,-0.432262527814699,1.055768242238241,1.1053245410922212
MK673467.1,3825.0,2711.0,4067.0,2609.0,41.0,30.0,656.0,696.0,4420.0,3560.0,2868.0,3845.0,1581.0,1753.0,43.0,53.0,A,others,0.000583052436468848,0.000755535719957008,1.1189171865413444e-05,0.00017460179098385053,0.000997639604103388,1.1337673589840274e-05,0.00013998817431319432,0.000873372941282654,0.000669294078212928,1.950175736698215,2.2758402382614853,1.8866757829905005,3.027534585306584,2.6516874117840343
MT565910.1,1043.0,797.0,677.0,792.0,11.0,16.0,724.0,660.0,1333.0,414.0,1472.0,171.0,1197.0,11.0,24.0,681.0,A,others,0.0001590974238561101,0.00022231471405814618,3.196906247260984e-06,0.0001926732092287544,0.0003010294575602623,6.217433904105957e-06,0.00013275779515211112,0.00010178314255330003,0.00019070606895712813,1.973879095723147,2.2899506185109746,1.2140646784843383,2.455621166282181,2.372785892396578
AJ236544.1,1432.0,1543.0,2340.0,1304.0,1332.0,1548.0,1608.0,2389.0,1841.0,1404.0,1286.0,2700.0,1271.0,447.0,44.0,461.0,A,others,0.00021837797738104,0.00043014275501977153,0.00035512300229990765,0.0004276016464125046,0.0004156643634377835,0.0005665179480858898,0.0004800168387496907,0.0003445911211744254,0.00032426036620040576,0.0683639886372126,1.155615914984429,-0.2159095903675878,1.2397306349825559,1.1976732749834924
MK901113.1,1537.0,803.0,560.0,544.0,359.0,11.0,141.0,783.0,2011.0,118.0,262.0,425.0,508.0,5.0,10.0,5.0,A,others,0.00023437915506771775,0.00022398625326159086,9.590718741782952e-05,3.7737373393769823e-05,0.00045402643823931615,4.388776873486557e-06,0.0001574615906191454,2.9186009551428202e-05,0.0002291827041646543,0.6752299878068442,1.5168773716312693,0.8228312184954255,2.1229598940552132,1.8199186328432413
315-06-05M_1H05,3039.0,1421.0,1112.0,969.0,26.0,15.0,865.0,334.0,1455.0,2117.0,761.0,1267.0,795.0,24.0,10.0,18.0,A,influenza,0.0004632721920714317,0.0003961547912163958,7.193039056337214e-06,0.00023014482647186387,0.00032855988771195047,5.8517024979820765e-06,6.728269497119096e-05,0.0005194619178985288,0.00042971349164391376,1.6597021230082727,2.102924106952952,1.948271476266061,3.079908688711059,2.5914163978320053
MN282108.1,1845.0,653.0,313.0,474.0,163.0,815.0,461.0,438.0,1026.0,348.0,217.0,855.0,75.0,4.0,7.0,8.0,A,others,0.0002813159429486391,0.00018219777317547318,4.3691052045900114e-05,0.0001227793416050821,0.00023175206365396505,0.0002984368273970859,8.8170456992098e-05,8.559594397855834e-05,0.00023175685806205615,0.724631107739822,1.546285380271385,-0.5423992286441618,0.9621202832475957,1.2542028317594904
MW176157.1,968.0,748.0,858.0,737.0,67.0,835.0,271.0,1260.0,564.0,2065.0,2601.0,735.0,365.0,13.0,13.0,94.0,A,others,0.00014766801122276886,0.00020866381056334772,1.8115802067812244e-05,7.228567297961544e-05,0.00012749748389921154,0.0003057514555195635,0.0002532641145034979,0.0005067083675063081,0.0001781659108930583,0.8474440473034439,1.6193947347294402,0.21938954289510487,1.609860437976828,1.614627586353134
MN281179.1,2597.0,1469.0,1496.0,1139.0,29.0,21.0,549.0,239.0,4256.0,902.0,2679.0,1509.0,510.0,25.0,34.0,16.0,A,others,0.00039591485361894065,0.0004095271048439535,7.99226561815246e-06,0.00014616588286319297,0.0009606314848830859,8.046090934725355e-06,4.820252774055472e-05,0.00022147030777260222,0.0004027209792314471,2.0798869076477158,2.3530560431091807,1.439730572641819,2.6475022580752787,2.5002791505922297
MN281698.1,1161.0,550.0,288.0,404.0,8.0,5.0,46.0,291.0,587.0,712.0,888.0,306.0,7.0,345.0,12.0,6.0,A,others,0.000177079699732567,0.00015350301684967236,2.3976796854457378e-06,1.2490539081036491e-05,0.00013268764696059538,2.1943884367432787e-06,5.8646408751008234e-05,0.00017487079672410342,0.00016529135829111967,1.7430393288270554,2.152533939120458,1.9014037826187415,3.040057632527105,2.5962957858237816
JN157885.1,1381.0,859.0,688.0,686.0,1075.0,15.0,1135.0,39.0,617.0,720.0,1090.0,479.0,2692.0,193.0,13.0,2.0,A,others,0.00021060597679036796,0.0002395872858270748,0.0002866559268377349,0.0003018989871501586,0.0001394574248667482,5.8517024979820765e-06,8.033754623425785e-06,0.0001768328813998297,0.00022509663130872138,-0.3129192840513128,0.9286416724415884,1.4802807852140238,2.6819816333918123,1.8053116529167004
321.5.PB.5.7E02_1,2552.0,1819.0,1646.0,1381.0,26.0,106.0,1255.0,249.0,2754.0,1668.0,107.0,125.0,4016.0,8892.0,3998.0,2287.0,A,influenza,0.0003890572060389359,0.0005070335583782281,7.193039056337214e-06,0.0003337897252294007,0.0006216912710483678,3.913326045525514e-05,5.021096639641116e-05,0.0004093399154733922,0.00044804538220858206,1.9366623512190582,2.267795850655143,1.0195380621445567,2.2902174411625738,2.2790066459088587
HM774138.1,1294.0,578.0,497.0,397.0,6.0,4.0,856.0,1898.0,265.0,1254.0,1226.0,1049.0,277.0,6.0,74.0,97.0,A,others,0.00019734785813569212,0.0001613035331324143,1.8648619775689073e-06,0.0002277530211159207,6.002536410122172e-05,1.8286570306193991e-06,0.0003814025007471392,0.00030780203350455794,0.00017932569563405322,1.507688108807052,2.0124316353427307,2.2261392246315577,3.3161764115298813,2.664304023436306
AY393645.1,1954.0,896.0,1344.0,863.0,743.0,2141.0,885.0,1793.0,1484.0,504.0,1215.0,2659.0,16.0,16.0,22.0,19.0,A,others,0.00029792668930909505,0.00024989511091498383,0.000198208187330181,0.00023545994948507087,0.00033510400635456485,0.0007833966719173505,0.0003603138948606465,0.00012385659515522053,0.0002739109001120394,0.22805803029759414,1.2506802326212534,-0.8010625852266559,0.7421818319666933,0.9964310322939733
DQ490739.1,2827.0,1011.0,1092.0,918.0,56.0,15.0,278.0,1764.0,1347.0,1634.0,1673.0,1635.0,815.0,11.0,18.0,11.0,A,others,0.0004309650523611871,0.0002819329456476741,1.5185304674489674e-05,7.414596603423789e-05,0.0003041886872498003,5.8517024979820765e-06,0.0003544894227586628,0.00040100105560155554,0.0003564489990044306,1.3017195487170514,1.8898205446845322,1.8358632774908996,2.9843293013694274,2.4370749230269797
EF178064.1,1076.0,526.0,513.0,595.0,143.0,6.0,288.0,413.0,997.0,126.0,432.0,630.0,51.0,3.0,11.0,10.0,A,others,0.00016412636541478023,0.00014681686003589352,3.8362874967131805e-05,7.68035275408414e-05,0.00022520794501135067,2.5601198428671585e-06,8.314936035245689e-05,3.114809422715447e-05,0.00015547161272533687,0.7686725613823632,1.5725028314344405,1.0851711840922196,2.346024523327673,1.9592636773810568
JN110845.1,1132.0,598.0,581.0,496.0,1660.0,8.0,895.0,588.0,735.0,957.0,704.0,785.0,1546.0,666.0,11.0,8.0,A,others,0.00017266032684767503,0.00016687533047723,0.0004425051063917079,0.00023811751099167439,0.00016608521796428264,3.2915826551149185e-06,0.0001182970368299447,0.0002349596399182203,0.00016976782866245252,-0.425587305923654,0.8615714893125072,1.853588502789739,2.9994008548060602,1.9304861720592836
MK269574.1,1973.0,1103.0,1249.0,846.0,18.0,13.0,601.0,1027.0,330.0,2076.0,137.0,3741.0,445.0,25.0,14.0,21.0,A,others,0.0003008221405095415,0.0003075632134338263,5.061768224829891e-06,0.00015998520269753123,7.46932162312195e-05,5.120239685734317e-06,0.0002064674938220427,0.0005094062339354317,0.0003041926769716839,1.1689789050131314,1.8108013240224214,1.9977739640073806,3.122000079746207,2.4664007018843144
KT304332.1,1858.0,688.0,686.0,632.0,3.0,9.0,283.0,70.0,1260.0,422.0,479.0,997.0,854.0,7.0,10.0,171.0,A,others,0.00028329704113841826,0.00019194841852890064,1.0656354157536614e-06,7.547474678753965e-05,0.0002845563313219571,3.6573140612387983e-06,1.425991445658077e-05,0.0001037452272290263,0.00023762272983365943,2.426559607435361,2.5594269465315858,1.4528058705255618,2.6586200321758775,2.6090234893537314
MK901870.1,3320.0,1283.0,901.0,961.0,389.0,10.0,1091.0,464.0,844.0,162.0,1723.0,983.0,141.0,12.0,23.0,15.0,A,others,0.0005060943914043502,0.0003577093895371675,0.00010389945303598198,0.00029020571652110317,0.00019068207768997125,4.023045467362678e-06,9.339239749732476e-05,3.997747526792266e-05,0.00043190189047075887,0.2636966141134348,1.271895536691275,0.9972604223962522,2.271275022533311,1.7715852796122928
FI393V,1937.0,630.0,651.0,693.0,176.0,8.0,12.0,21.0,1001.0,1181.0,1000.0,651.0,202.0,18.0,526.0,10.0,A,influenza,0.0002953360224455377,0.00017579020622893513,4.7154367147099516e-05,3.4548299585845616e-06,0.00022611058206550437,3.2915826551149185e-06,4.4185650428841825e-06,0.00028989801083855577,0.00023556311433723642,0.6807989673596619,1.5201925312678948,1.9448404702564313,3.0769913441050685,2.2985919376864814
MK269857.1,2470.0,1550.0,1546.0,1070.0,13.0,12.0,515.0,1593.0,1062.0,1144.0,2394.0,2763.0,1058.0,26.0,31.0,23.0,A,others,0.0003765610482264828,0.000432092884090457,3.7297239551378146e-06,0.00013713017374074104,0.00023987579714134844,4.754508279610437e-06,0.0003201451217435176,0.0002808233692133218,0.0004043269661584699,1.8083097410353004,2.1913887838844652,1.7713276375195897,2.929455395396646,2.5604220896405554
MW654658.1,1020.0,331.0,327.0,357.0,192.0,48.0,192.0,44.0,145.0,597.0,379.0,459.0,108.0,47.0,7.0,75.0,A,others,0.00015559240398188546,9.24918359239405e-05,5.1416908810114157e-05,5.129093707744772e-05,3.294625247661042e-05,1.7920838900070112e-05,9.03797395135401e-06,0.00014666582951053836,0.000124042119952913,-0.19329994103309497,0.9998499097806856,0.9129706071104167,2.199604370463938,1.5997271401223119
MK416981.1,2667.0,1289.0,1744.0,1307.0,19.0,18.0,143.0,572.0,1043.0,1897.0,128.0,870.0,474.0,33.0,10.0,49.0,A,others,0.0004065823054100591,0.0003593809287406122,5.3281770787683065e-06,3.8268885695090525e-05,0.00023558827113411834,6.948896716353717e-06,0.00011508353498057438,0.0004655045893160565,0.00038298161707533567,1.645575015192504,2.094514376378633,1.8260081102889643,2.975949567029992,2.535231971704312
MN280675.1,2264.0,1126.0,1022.0,1025.0,746.0,286.0,644.0,983.0,1161.0,1270.0,679.0,1105.0,17.0,11.0,16.0,11.0,A,others,0.0003451682615269055,0.00031397078038036434,0.00019900741389199627,0.00017141271717592633,0.0002622160642316528,0.0001049649135575535,0.00019763036373627433,0.00031172620285601044,0.00032956952095363493,0.11979003842915481,1.1862293447742844,0.47272915697053536,1.8252721727661019,1.5057507587701933
CR9114_S10R,1899.0,732.0,419.0,562.0,1059.0,14.0,1195.0,685.0,682.0,137.0,165.0,173.0,542.0,1175.0,165.0,1183.0,A,CR9114 mutant,0.0002895451200446448,0.00020420637268749517,0.0002823933851747203,0.00031784435618977967,0.00015412527699674598,5.485971091858197e-06,0.00013777889179175223,3.384596065627808e-05,0.00024687574636607,-0.2629806493929961,0.9583696583961535,0.7902533304960748,2.0952592938339576,1.5268144761150555
CR9114_R2W,2874.0,1518.0,1238.0,1011.0,2277.0,5921.0,1365.0,2032.0,612.0,2898.0,1719.0,1256.0,2806.0,749.0,3548.0,2691.0,A,CR9114 mutant,0.000438127484278081,0.0004231780083387519,0.0006068793692717102,0.0003630229018020393,0.00013832912854905608,0.0021658613870656164,0.00040831557873561555,0.0007110104343663055,0.00043065274630841644,-0.6421887330344248,0.7326307558113885,-0.48375468454776344,1.0119850587420822,0.8723079072767354
MW655051.1,2860.0,6326.0,2694.0,3329.0,16781.0,127.0,829.0,740.0,1225.0,456.0,721.0,1389.0,621.0,59.0,67.0,28.0,A,others,0.00043599399391985725,0.0017626380900324446,0.004470873386794486,0.00022057760504809123,0.00027665825709811216,4.681361998385661e-05,0.0001488253043989627,0.00011208408710086292,0.001099316041976151,-1.208448734382533,0.39554165672235136,0.3791717335725014,1.7457213810348708,1.070631518878611
DQ100847.1,1099.0,861.0,1422.0,936.0,360.0,1087.0,1234.0,1591.0,2466.0,1919.0,1666.0,1642.0,994.0,359.0,1366.0,18.0,A,others,0.0001676313852890049,0.00024014446556155637,9.617359627176794e-05,0.00032820884606553336,0.0005567014031493007,0.00039791576986278126,0.0003197434340123463,0.00047090032217430374,0.00020388792542528063,0.7625664597743198,1.5688679282360842,0.07313783649190801,1.4855043087264534,1.5271861184812687
MN281516.1,3638.0,1646.0,1570.0,1482.0,19.0,15.0,178.0,785.0,2220.0,1911.0,3517.0,2342.0,524.0,28.0,23.0,30.0,A,others,0.000554555100969717,0.00045883751134557236,5.3281770787683065e-06,4.757035096820281e-05,0.0005011892243188475,5.8517024979820765e-06,0.0001578632783503167,0.0004689382374985775,0.0005066963061576446,1.9734230750747346,2.2896791538318992,1.903833408434676,3.04212351517167,2.6659013345017843
MN867985.1,992.0,304.0,110.0,257.0,1.0,0.0,8.0,3.0,56.0,3.0,76.0,47.0,1.0,1.0,0.0,2.0,A,others,0.00015132542326543806,8.496990950843933e-05,5.328177078768307e-07,2.391805355943158e-06,1.2862578021690368e-05,3.657314061238798e-07,8.033754623425786e-07,9.810423378631329e-07,0.00011814766638693869,1.3827493721987518,1.9380568144753747,0.428525494478482,1.7876863113673487,1.8628715629213617
MN283229.1,1184.0,636.0,796.0,767.0,6.0,9.0,578.0,788.0,635.0,362.0,2343.0,492.0,92.0,4.0,17.0,4.0,A,others,0.00018058471960679163,0.00017746174543237985,1.8648619775689073e-06,0.00015387281123234315,0.0001435192916104399,3.6573140612387983e-06,0.00015846580994707362,8.90295921610793e-05,0.00017902323251958572,1.8862635878243987,2.237793954516512,1.386372128186632,2.602132191780291,2.419963073148401
AY685267.1,586.0,434.0,839.0,806.0,15.0,10.0,918.0,1188.0,693.0,610.0,700.0,1751.0,190.0,73.0,15.0,16.0,A,others,8.94542028769508e-05,0.00012118659224974133,4.2625416630146455e-06,0.00024422990245686244,0.0001566075288956687,4.023045467362678e-06,0.00023880335618133147,0.00014985421710859355,0.00010532039756334607,1.5651439999891719,2.0466345713612193,1.5711140282348488,2.7592160861522315,2.4029253287567256
AY393643.1,2802.0,1231.0,1043.0,849.0,475.0,328.0,187.0,878.0,1204.0,1500.0,1021.0,626.0,1939.0,11.0,21.0,403.0,A,others,0.0004271552481500734,0.00034322271644064673,0.0001268106144746857,4.9962156324145964e-05,0.00027191941256380514,0.00012032563261475646,0.00017654175784978163,0.0003681361372831406,0.00038518898229536003,0.3312846063806358,1.3121300144370933,0.4856502974438156,1.8362588686090053,1.5741944415230493
FI5138V,3229.0,1777.0,1551.0,1335.0,111.0,18.0,613.0,474.0,3587.0,1786.0,2586.0,4048.0,594.0,40.0,32.0,37.0,A,influenza,0.0004922267040758961,0.0004953327839541152,2.9837791641102517e-05,0.00016317427650545545,0.000809665437575878,6.948896716353717e-06,9.54008361531812e-05,0.0004382806644403546,0.0004937797440150056,1.4335389238921146,1.9682913431065552,1.7998364547033348,2.9536961119097467,2.460993727508151
AY155559.1,699.0,340.0,418.0,277.0,1051.0,1236.0,1550.0,964.0,38.0,155.0,382.0,759.0,6.0,6.0,10.0,5.0,A,others,0.00010667451791118493,9.499914472910757e-05,0.00028026211434321294,0.00041218778967420423,8.800711277998673e-06,0.00045240974937523935,0.0001938143302901471,3.826065117666218e-05,0.00010083683132014625,-1.5030466206009794,0.22017038588829752,-1.0727795981241395,0.5111440081600336,0.36565719702416555
AF174096.1,942.0,639.0,1136.0,702.0,858.0,19.0,1411.0,3491.0,307.0,1682.0,836.0,3724.0,370.0,15.0,1056.0,20.0,A,others,0.00014370581484321056,0.00017829751503410218,0.00022884520553309877,0.00037524768473241546,6.950305316983567e-05,7.3146281224775965e-06,0.0007013467786250711,0.00041277356365591314,0.00016100166493865635,-0.5175379351405565,0.8068341695484342,1.751519623462362,2.9126128708417327,1.8597235201950835
HM995306.1,2316.0,1495.0,2403.0,1496.0,26.0,21.0,457.0,666.0,3985.0,990.0,2587.0,3111.0,1075.0,27.0,239.0,287.0,A,others,0.0003530926542860221,0.00041677044139221386,7.193039056337214e-06,0.00012171631700244071,0.000899477824464172,8.046090934725355e-06,0.00013396285834562497,0.00024305323920559114,0.00038493154783911796,2.097078042395723,2.363289759265589,1.4801164768135886,2.6818419238651066,2.522565841565348
JN000436.1,3065.0,1618.0,1571.0,1460.0,28.0,2350.0,960.0,2532.0,1593.0,3422.0,2070.0,5478.0,733.0,852.0,33.0,54.0,A,others,0.00046723438845099,0.00045103699506283035,7.725856764214045e-06,0.0002553916607845972,0.0003597008660802535,0.0008598345357972414,0.0005087375115284379,0.0008395269806263759,0.00045913569175691016,1.6679948313513793,2.1078606759808385,-0.01038022683654273,1.4144898683931493,1.761175272186994
MW293055.1,924.0,781.0,990.0,893.0,3039.0,4996.0,2724.0,3096.0,1569.0,977.0,625.0,1618.0,112.0,15.0,24.0,25.0,A,others,0.00014096275581120866,0.0002178572761822936,0.0008098829159727826,0.0007241855105494561,0.0003542850437553312,0.0018275598364010275,0.0006220134517187414,0.000239864851607536,0.00017941001599675114,-0.3590694190092783,0.9011689436972274,-0.8819049915044659,0.6734424717825521,0.7873057077398897
MW654660.1,2337.0,1862.0,2288.0,1526.0,812.0,2979.0,2637.0,1652.0,2652.0,3357.0,4459.0,2814.0,647.0,394.0,39.0,70.0,A,others,0.00035629288982335765,0.0005190129226695818,0.00021659039825193166,0.0007010647254420057,0.0005986740261674482,0.0010898795902491618,0.0003319949098130706,0.0008235850426361,0.00043765290624646976,0.4415512165785027,1.3777706604348865,-0.12167006912370577,1.3198614065989165,1.3488160335169015
CR9114_D13A,2104.0,820.0,351.0,559.0,1091.0,10.0,869.0,50.0,418.0,342.0,424.0,324.0,118.0,207.0,1107.0,479.0,A,CR9114 mutant,0.0003207855145757775,0.0002287222810046842,0.0002909184685007495,0.00023120785107450526,9.455123142260113e-05,4.023045467362678e-06,1.0243037144867877e-05,8.412438047176364e-05,0.00027475389779023086,-0.4881041032121814,0.8243558448634009,1.3203669380350649,2.5460087443378723,1.6851822946006365
MW718351.1,1973.0,1012.0,746.0,687.0,799.0,2803.0,685.0,2075.0,279.0,234.0,100.0,831.0,8.0,700.0,8.0,22.0,A,others,0.0003008221405095415,0.00028221153551491484,0.00021312708315073225,0.0001823087193530007,6.318459379075971e-05,0.001025510862771359,0.00041695186495579827,5.763623734945905e-05,0.0002915168380122282,-0.5280274434594826,0.8005898667534359,-1.2502446438723653,0.3602475385786872,0.5804187026660615
AB066843.1,1902.0,818.0,921.0,596.0,172.0,9.0,1905.0,1030.0,677.0,378.0,3021.0,626.0,83.0,12.0,63.0,7.0,A,others,0.00029000229654997845,0.00022816510127020265,4.6088731731345854e-05,0.0005065312231586288,0.00015299698067905386,3.6573140612387983e-06,0.00020707002541879964,9.295376151253184e-05,0.00025908369891009057,0.5210881029285096,1.425118199198425,1.4051047131185919,2.6180602914263233,2.021589245312374
20A-609-30_1E03,2443.0,1357.0,1259.0,1047.0,749.0,15.0,640.0,349.0,1304.0,1420.0,1432.0,648.0,1422.0,4.0,25.0,12.0,A,influenza,0.00037244645967848,0.00037832503971298555,0.0001998066404538115,0.00017034969257328491,0.0002944853389176479,5.8517024979820765e-06,7.029535295497562e-05,0.0003485152905258779,0.0003753857496957328,0.16845376047284139,1.2151983875867243,1.7749395984220644,2.932526603848718,2.073862495717721
315-21-08_1C07,1157.0,1177.0,1968.0,1317.0,36.0,376.0,1144.0,1430.0,3502.0,1573.0,1352.0,1863.0,517.0,413.0,19.0,19.0,A,influenza,0.0001764701310587888,0.00032817886360964434,9.857127595721367e-06,0.0003042907925061018,0.0007904844001751116,0.00013788074010870268,0.0002874075716530575,0.0003860401599491428,0.00025232449733421657,1.9041429254409392,2.2484373511808,0.4471288809677724,1.8035045550764446,2.0259709531286223
M18516.1,2833.0,1632.0,1729.0,1327.0,79.0,19.0,876.0,1090.0,1226.0,2714.0,1841.0,1153.0,47.0,12.0,34.0,26.0,A,others,0.00043187940537185444,0.00045493725320420135,2.1312708315073226e-05,0.00023306814412912773,0.0002768839163616506,7.3146281224775965e-06,0.0002191206573539383,0.0006658824868246014,0.0004434083292880279,1.1136590879253023,1.777869972241417,1.9592053414114041,3.0892056273975177,2.4335377998194674
