"ID","Kd.x","Kd_SE.x","p.value.x","Kd.y","Kd_SE.y","p.value.y"
"HM774140.1",2.40637942115077e-07,1.57511392967401e-06,0.892596686659889,5.90459241343847e-07,2.24291767227279e-05,0.981388286371211
"HM774146.1",1.59223804709272e-07,2.46429490628342e-07,0.564221057699539,2.34090784028128e-06,0.0016828561921976,0.998977445143642
"HM774167.1",2.82473379215336e-07,4.25136358007374e-07,0.574770074497897,1.66106964116871e-06,0.000525327703423785,0.997764156232691
"HM774179.1",1.51869190370551e-07,1.13154034300043e-06,0.905520497810488,1e-05,3.34013162164422,0.999997882997255
"HM774192.1",9.05253016504483e-08,5.33079463400061e-08,0.188042343194267,5.59235249600073e-07,0.000347918853049568,0.998818412693193
"HM774206.1",2.51483307772729e-07,7.21921028615819e-06,0.974399297949377,4.18685452263583e-07,9.05468656561125e-06,0.966025139991236
"HM774268.1",1.28645142080072e-09,4.1118668053624e-09,0.783995058056906,6.51307809508064e-07,1.69335719135995e-05,0.972812945947647
"HM774277.1",2.53598916179237e-07,3.23460570800494e-06,0.942445008710467,1.95780587756043e-06,0.000612113328234058,0.997648817741593
"HM774295.1",2.77770206882675e-07,9.14260015336295e-06,0.97767063577688,5.81420690494681e-07,6.22303292030394e-05,0.993132013213444
"HM774304.1",1.87614619781988e-07,1.15284782760616e-06,0.881067406937064,7.42579982733091e-07,9.25044166793364e-05,0.994099021377499
"HM774382.1",5.02097865334277e-08,6.72649468949748e-07,0.947291524030729,1.09554083420906e-07,1.69615176498101e-07,0.584559340623613
"HM774392.1",3.52545554505683e-07,7.69586455040815e-05,0.996632517919812,1.07353319067435e-06,0.00017969104385222,0.995608275470694
"HM774421.1",3.10787829253416e-07,6.33053374890179e-06,0.9639304547688,2.61804143683819e-07,3.40306888018462e-06,0.943521297399442
"HM774469.1",8.01327639972828e-07,4.51500443713569e-05,0.986954190440361,1e-05,1.0560502106193,0.999993039107549
"HM774470.1",6.47384214601892e-08,3.3959962602925e-08,0.152678619427996,9.63101687873014e-08,1.05468121436347e-07,0.428486552958113
"HM774477.1",1.49059968177027e-07,4.03779544105945e-07,0.736523587963359,1e-05,1.16568273096049,0.999993693779839
"HM774486.1",1.08086224469781e-07,2.85576054584266e-08,0.0323363409668222,1e-05,2.27094108455623,0.999996762993109
"HM774494.1",3.87999343164994e-07,3.68660713536805e-05,0.99226352845538,1.65080141251374e-06,0.000194282595147395,0.993753978721149
"HM774496.1",1.9442542773636e-08,2.77355990235701e-08,0.533786233935307,9.89631123966351e-08,4.38570605429899e-06,0.983414285681125
"HM774498.1",1.82401404179733e-07,2.53504031989505e-05,0.994912286029817,2.5583542192907e-07,3.19721441897773e-07,0.507549069228628
"HM774521.1",1.41708878980522e-07,3.24702943826051e-06,0.967931653059113,4.18774218715347e-07,7.39883017374051e-07,0.610965806022733
"HM774529.1",1.70828804262554e-07,2.05920898000106e-05,0.993901773835634,1.35830646473119e-06,0.000159681397006091,0.993747035654893
"HM774533.1",9.36971103082443e-08,2.45686794905551e-06,0.971974488574707,1e-05,3.70195566810943,0.999998014278776
"HM774540.1",3.24371580625338e-07,3.23524144669496e-06,0.926461076697617,5.18964183265298e-07,1.04488497330573e-05,0.963509448125257
"HM774551.1",6.82733937830221e-07,4.88243117097953e-06,0.897650751550993,3.03241921684954e-06,0.00148121381721263,0.998495055194413
"HM774561.1",1.81747602813783e-07,3.49705952846812e-06,0.961818356952319,1e-05,1.05195843530438,0.999993012031947
"HM774574.1",5.14418182730394e-07,3.40051998194601e-05,0.988880163899039,4.6070687568776e-06,0.0101560906182775,0.99966653704223
"HM774586.1",9.04786034063864e-09,2.16204316925345e-08,0.703744829366284,3.37935347695227e-08,2.9355890008115e-08,0.333088683533793
"HM774626.1",3.61046102020968e-07,1.44265430533749e-05,0.981605438635563,8.8237546127499e-07,3.05058054492052e-06,0.791228569741713
"HM774656.1",1.27863431003008e-07,3.71647486815356e-06,0.974715729114408,7.07613085635237e-07,0.000142781816675256,0.996356908550647
"HM774660.1",1.1701751092013e-09,1.00482922438933e-09,0.328388902883029,1.51461378714383e-09,1.02355822696285e-09,0.235500364491415
"HM774667.1",8.15862168930658e-08,7.943866093596e-07,0.924678595470698,8.00456038707676e-07,2.71822965242081e-05,0.978357015203531
"HM774670.1",8.35994906561585e-08,5.13062154419426e-07,0.880921444451985,1.18901918690323e-07,5.67720839582976e-06,0.984605655961041
"HM774681.1",7.09257582037501e-08,7.02887426898526e-08,0.387271720916599,2.69073769405573e-07,2.22724036071153e-05,0.991119453746338
"HM774692.1",4.30047351253897e-07,9.27552769968643e-06,0.965934107677204,2.08037933976607e-06,0.00527492523387158,0.999710081652863
"HM774695.1",6.04719937674254e-07,2.90441463116434e-05,0.98527912543776,3.45154530853278e-06,0.00593651927130143,0.99958888183876
"HM774700.1",9.57943257825363e-08,1.88080244736041e-06,0.964008484534139,9.6203175252594e-07,0.000897639307662136,0.999242168903721
"HM774703.1",6.92390475431127e-09,1.31695484021354e-08,0.651538697245846,6.88197518016922e-06,0.0438218109913048,0.999888952757137
"HM774715.1",1.14950328625631e-06,0.00118372145686695,0.999286144849242,1.78182453098407e-06,0.00117046045411706,0.998880929476794
"HM774727.1",3.24871535481542e-08,6.76264073034991e-08,0.678361994042475,2.14214829723026e-07,1.77284088269575e-07,0.350408530466913
"HM774728.1",5.4162966183023e-07,1.47352446837061e-05,0.972987534984359,1.8118887197491e-06,0.000409671206662357,0.996748800019966
"HM774733.1",1.01005609189434e-07,2.80726117166629e-07,0.742833329851926,3.37617200310208e-06,0.0083664389088374,0.999703357484325
"HM774743.1",1.65283015721668e-07,2.23266800739548e-05,0.994558128515181,1.66256717477584e-06,0.00105917181552989,0.998846116297393
"HM774751.1",3.22266858263707e-07,2.2994698818212e-06,0.897423280252497,7.54799275952026e-07,0.000338642154927708,0.998361526326634
"HM774757.1",2.94140617989092e-07,3.46030353788292e-06,0.93761303034364,8.70010594557194e-07,0.00141263829497382,0.999547266094108
"HM774771.1",1.35690934668616e-06,0.000679187304429239,0.998531376812903,2.1801794056987e-06,0.000147997619202268,0.989171556057319
"HM774781.1",1.30566202683675e-07,1.43154807436096e-06,0.933077406896911,9.43632093468848e-07,0.000187887019803218,0.99630807404596
"HM774786.1",8.01747984741699e-07,0.000433405537948915,0.998640145065107,1.2277839563914e-06,0.000255015153343353,0.996460815357819
"HM774795.1",6.3791708854979e-08,9.26275139767632e-09,0.00627160405273321,2.00516025430769e-06,0.000484704481567491,0.996958975689491
"HM774800.1",1.009314162181e-06,0.000162316903909774,0.995429029940991,6.07959851197893e-06,0.230488958065625,0.999980610158162
"HM774826.1",1.95935773669415e-06,0.00127577720004184,0.998914015452422,1e-05,0.61801762201991,0.999988558468951
"HM774863.1",8.28794684539352e-07,6.0987075939577e-05,0.990010567555574,4.21496488212351e-06,0.0215262852260906,0.999856062366637
"HM774873.1",4.93627040745644e-08,5.15105287319146e-09,0.0024109819229991,4.81948332991666e-06,0.367246758951093,0.999990353006143
"HM774891.1",4.6809882719793e-07,8.75142088109818e-06,0.960705432978011,2.97396685738899e-06,0.0518352063537334,0.999957824447214
"HM774911.1",1.90487467951409e-07,2.08516444629892e-05,0.993284667284897,3.05547513731611e-06,0.0205730748132588,0.999890823532572
"HM774916.1",1.13858328438466e-06,0.00027765314310343,0.996985536165784,2.00180270265199e-06,0.00374726705471016,0.999607304350325
"HM774939.1",2.23211089428948e-07,4.34996170386935e-05,0.996227951364658,6.65107106330932e-08,1.31138630461171e-06,0.962738331007509
"HM774946.1",4.72415348126997e-08,2.98192940902963e-07,0.884184879528902,9.36498541957921e-08,8.63338258091863e-07,0.920467885234102
"HM774950.1",1.40465384558735e-07,1.61085422901234e-06,0.936007396420363,1e-05,3.88010538020143,0.999998105450441
"HM774962.1",1.72021260651508e-07,4.78193194980702e-06,0.973563535995137,1.57024232722864e-06,0.00225900014522809,0.999489024748882
"HM774965.1",9.85807202951857e-06,2.94645791359223,0.999997540531661,1.86632473972544e-06,0.0193360617140502,0.999929047340295
"HM774974.1",8.09895839530534e-08,1.53130820362404e-07,0.633513945519652,1.3435441924136e-06,0.00196806309830126,0.999498163340068
"HM774977.1",7.30388321986379e-08,1.4238470955438e-08,0.0143469241171574,3.18955889972389e-06,0.0117743670977823,0.999800867320025
"HM774986.1",6.01093198375322e-07,0.000169916860584201,0.99739951937787,3.09533448439179e-06,0.00530233324984902,0.999570868865311
"HM775014.1",2.82392779470142e-07,0.000131379869850094,0.998480120136265,1.06715025958742e-06,0.00173694903453807,0.999565566347148
"HM775019.1",1.5855282669597e-06,0.000561112808035643,0.998001942683627,3.30941785604697e-06,0.0108648661615669,0.999784616605606
"HM775032.1",3.18625679205569e-08,5.27089244907992e-08,0.588168098258806,1.7229501290497e-06,0.00129290165897096,0.999020382501586
"HM775034.1",3.2048010776873e-08,4.90619139286316e-08,0.56021411907986,4.1354845407423e-06,0.0039324418656426,0.999226939514449
"HM775046.1",5.4245120391443e-07,7.27722687072542e-06,0.945272126487275,2.54263811639676e-06,0.00160979784179363,0.998838919148215
"HM775047.1",5.05545383983977e-09,4.00709369077375e-09,0.296257891640993,6.22410476026645e-06,0.110282202888938,0.999958512147803
"HM994898.1",1.54166680601522e-07,1.07281651176693e-06,0.894845146141488,2.03835462898327e-06,0.00108173639540486,0.998614816050548
"HM994945.1",3.22854124659865e-07,1.35555424260031e-06,0.827089156667159,2.19956866749137e-06,0.00314707197362025,0.999486216333839
"HM994958.1",4.68617812030643e-07,5.58676700910135e-06,0.938435607919262,1e-05,0.902177230471354,0.999991851876006
"HM994992.1",1.40047454377722e-07,6.4338223816509e-07,0.841648094790452,3.18766744174273e-06,0.00163279901989018,0.998564876093374
"HM995137.1",9.58850304266233e-06,0.297114554984304,0.99997627663045,1.8367109692353e-06,0.0012243119953846,0.998897196872207
"HM995219.1",3.83119125160187e-07,5.18512947207921e-05,0.99456851668679,2.37634525241242e-06,0.00137449579180837,0.998729088450014
"HM995248.1",3.39341229656744e-07,2.13114283839647e-05,0.988295601670001,1.12436616372667e-06,7.1596775691722e-05,0.98845643390007
"HM995304.1",8.08997159226265e-08,9.04463284346241e-08,0.465467791878344,7.10796230808502e-06,0.0494995748423755,0.999898461990056
"HM995306.1",1.27995144989311e-07,3.54851169080495e-06,0.973492350829875,2.48979842621455e-07,7.95478111769632e-07,0.774782671651688
"HM995375.1",1e-05,1.69717040842515,0.999995833613539,3.39966539698196e-06,0.0180487195817336,0.999866809031867
"HM995447.1",8.10588413120191e-07,0.000122940923243955,0.99515326564479,1.18724812232956e-06,0.000292933661453944,0.997020659657142
"HM995512.1",3.61108259191597e-08,1.92944654859511e-07,0.863480137905225,2.39394002156077e-06,0.000770023862653422,0.997714624118434
"HM995520.1",1.58674847847537e-06,0.000438199538548392,0.997439529637673,1.55697711564196e-07,6.05034969150589e-06,0.981806558135223
"HM995558.1",3.06029224827092e-08,2.34009644321403e-07,0.904229138950732,2.28506671957442e-08,1.37530113189519e-08,0.195197794754601
"HM995561.1",1.27056552007595e-07,1.70219078157314e-06,0.945197398379906,4.07519873635592e-06,0.00978872298510705,0.999693964202846
"HM995600.1",1.58510025803524e-07,3.93636507851075e-07,0.714159928469322,7.00065531377594e-07,0.000103218408637316,0.995014294887825
"HM995678.1",2.60727933237639e-07,1.84122982115843e-05,0.989590983389426,4.32566207138817e-07,6.18806175924182e-05,0.994861424706442
"HM995820.1",3.01072809908257e-07,7.46595604380397e-06,0.970366789714706,1.21796342399572e-06,0.000126460390893374,0.992920211795675
"HM995846.1",3.00364629097778e-07,3.56667028379133e-06,0.938190991156964,2.58185383929883e-06,0.00740613571137932,0.999743734899028
"HM996065.1",1.00865977323443e-06,7.11617294176283e-05,0.989580945510702,1.85988833134344e-06,0.00136970550726369,0.999001819730602
"HM996070.1",2.21223763742464e-08,2.54337359709928e-09,0.00319828507718553,5.18407248154983e-08,2.46638464083496e-07,0.846985987443457
"HM996141.1",3.33076320439268e-08,3.82038760076969e-08,0.447457053018836,3.96944492666107e-07,0.000160740101229392,0.998184674760196
"HM996176.1",7.37557791401055e-08,1.54884942452056e-06,0.965012122933127,1.68322582030843e-07,5.64406525202746e-07,0.784990620422271
"HM996269.1",1e-05,0.639755324205715,0.999988509588494,5.72691525397656e-07,2.37019997915846e-05,0.982240574174923
"HM996308.1",5.72808050407988e-07,1.72628303160052e-05,0.97561401144426,1e-05,3.49818492831236,0.999997898609682
"HM996349.1",1.89809561050838e-06,0.0064590020499398,0.999783975929373,1.85197373240628e-06,0.000554120383507317,0.9975431473542
"HM996381.1",8.56173685508253e-08,4.5480554952091e-08,0.20047624342341,6.05707585287798e-07,3.60740155593472e-05,0.98812802649863
"HMLAH15",4.61268171818196e-08,1.20207789316146e-09,3.89356405348216e-05,3.15941182983254e-06,0.00447291450242642,0.999480763652646
"HMLAH8",1.89053677791218e-07,1.38928985531565e-05,0.989997147000493,1.35087179506862e-07,2.1316511907025e-07,0.571279565332996
"HQ378359.1",4.56252441521602e-08,7.99784584346152e-08,0.60828830803327,2.75827788952742e-07,1.90702293336864e-07,0.243856551257998
"HQ378363.1",5.69434211149716e-07,2.45574245038324e-06,0.83154917213672,3.20169347528278e-06,0.00901932594594957,0.999739051293729
"HQ378365.1",3.64704444228252e-07,5.16672975013521e-06,0.948168427052932,2.24650970244262e-06,0.00156464152274303,0.998944537665748
"HQ378368.1",2.25709851848982e-07,1.27670593464731e-05,0.987004919700598,1e-05,1.10045864177575,0.999993320010712
"HQ378369.1",1.34324509150552e-07,2.20800225728986e-06,0.955316383777874,8.06734924060718e-06,0.182474516427138,0.999967500391609
"HQ378381.1",1.72039461118187e-09,4.83769245300255e-09,0.745658644174322,2.46433768020541e-07,8.85846603950493e-07,0.798938223563347
"HQ378390.1",1.6105956537179e-07,1.22783311042765e-06,0.903940251718811,2.15335307658941e-06,0.00743995791652861,0.999787237909248
"HQ378392.1",8.59967377132051e-08,1.3804456268925e-08,0.00834054901934343,1e-05,1.06629281474283,0.999993105972546
"HQ378401.1",4.42654435158865e-07,1.32227045178565e-05,0.975397123728783,9.60605654354019e-07,8.51887204634451e-05,0.991711035807078
"HQ378403.1",4.04949873923744e-07,7.26527051107972e-05,0.995902716904569,1e-05,0.34946448578168,0.999978964809768
"HQ378412.1",9.13794671769097e-08,5.06247452594764e-07,0.873391815119114,7.43150833230477e-07,9.8755651796227e-05,0.994678992595125
"HQ703984.1",2.61684170128034e-08,3.95594374222651e-08,0.555563345557482,3.3096953386921e-07,2.60946634230174e-07,0.294158282608966
"HQ703985.1",6.15761903356318e-06,0.381768344110227,0.999988143339271,4.86540716081386e-06,0.0826733589935676,0.99995673834818
"HQ703994.1",2.88422296908157e-06,0.00667295347508991,0.99968226854798,2.25497700560246e-06,0.0048036574376352,0.999654920183364
"HQ704006.1",1.54254017017855e-07,1.4501726123389e-07,0.365494346161201,3.68693143903107e-07,1.05124717860502e-06,0.748981023755709
"HQ704014.1",1.5554613180197e-08,2.70435186902336e-08,0.605480657233698,6.94135187138935e-07,0.000625198057863858,0.999183839048863
"I4-128",9.80931847439593e-07,0.00126259890968643,0.999428885932296,1.5441185261085e-06,0.00026937942110603,0.995786310416927
"I5-24",3.25361806626799e-07,9.3397170642029e-05,0.997439167511278,2.16466456071312e-06,0.0073327511040954,0.999782993298393
"I8-1B6",8.71165122453805e-08,5.99779152465523e-07,0.893725120654008,2.38046821972338e-06,0.00162014642786264,0.998919916321983
"JF810274.1",1.06815432764865e-06,0.000552239589682054,0.998632299320598,1e-05,0.678719744467076,0.999989581756139
"JN000436.1",2.52871704199294e-07,2.72335011391422e-06,0.931873587355875,6.55133536669158e-07,8.47736561977163e-05,0.994319158855614
"JN000490.1",1.32561572270473e-08,2.04127859455536e-08,0.56236451356582,3.12955060708621e-06,0.00256266296349025,0.999102282205591
"JN000491.1",2.06445188007379e-10,1.54339004207345e-10,0.273388842385092,1.59975727296574e-09,2.98952300232081e-09,0.629689975977472
"JN000528.1",5.56139206272037e-08,4.8597846240644e-07,0.916120618177184,2.18325187254919e-07,2.15814081340255e-05,0.992563583976649
"JN000534.1",1.59712440374971e-07,1.32286127895498e-08,0.00122285263179939,4.47130558211234e-06,0.00790055996321739,0.99958396876446
"JN000538.1",1.44266607143321e-06,0.000246654883854895,0.995864220396867,1.4256067574052e-06,0.00093044294739712,0.998916585249354
"JN000540.1",2.91994329177736e-08,1.61902402123698e-08,0.169082939438859,5.41756585726696e-06,0.11078604536472,0.999964052505126
"JN000546.1",1.62409929091704e-06,0.000544749456212294,0.997808384290532,6.21512454655703e-07,0.000225070254283092,0.997970072674639
"JN000635.1",1.00533109253328e-06,0.000220149160857176,0.996643091074755,4.93529866248579e-06,0.130571141100013,0.999972214659009
"JN000684.1",1.02994778702817e-07,6.32437635909453e-07,0.885601082613739,1.94352433609687e-06,2.56612339752856e-05,0.946521952915862
"JN110733.1",6.12611229811919e-07,0.000265900382081405,0.998306383909062,1e-05,2.68630599296122,0.999997263509087
"JN110744.1",1.4903345252677e-07,5.06366677666792e-07,0.787703854878662,2.11364474314172e-06,0.00285393140464893,0.999455575198192
"JN110749.1",4.08392008802734e-07,7.23860300931395e-05,0.99585266711109,2.92123459530529e-06,0.000948418465188446,0.997735798832307
"JN110751.1",4.55891258510874e-07,6.54303029253282e-06,0.948836090112903,6.24744209022824e-07,1.85060592531321e-05,0.975189939861466
"JN110763.1",1.8163319823037e-07,6.5035671151268e-06,0.979473361700326,6.94948498516743e-07,0.000292523978113658,0.998253614581206
"JN110805.1",3.19753791513898e-07,1.68849087878231e-05,0.98608023615819,4.07667618057573e-07,1.33811418232366e-06,0.780538441235333
"JN110825.1",5.39453498469346e-07,0.000144713736637111,0.997259735991538,3.09747774412097e-07,1.23750197219112e-05,0.981602816959112
"JN110845.1",1.63179786030576e-07,6.5071592114408e-06,0.982270696994157,3.05474272613769e-07,1.1718202777488e-06,0.818722880195383
"JN110878.1",1e-05,0.641005706972989,0.999988968791175,1e-05,0.590438071024367,0.999988024031379
"JN110977.1",1.45039957136013e-09,4.64044296207571e-09,0.775084413724821,5.30430967357354e-07,1.86117766264843e-06,0.794188499732235
"JN110993.1",4.00724992132691e-09,2.56556013973658e-09,0.216231169109887,2.36707176021384e-09,8.34033284337494e-10,0.0657492143179572
"JN111013.1",2.06553815383333e-08,6.60153471010437e-08,0.774856011566831,3.09173779063627e-06,0.00482154832982056,0.999528626046049
"JN111042.1",8.72908924506594e-08,3.09634239077685e-07,0.796336984992479,1e-05,0.752570415417545,0.999990232074251
"JN111043.1",1.57474257373213e-07,5.20113584210466e-07,0.781845682874823,1.01053707753315e-06,7.03245866231459e-05,0.989437307692256
"JN111058.1",6.54498889312437e-07,2.72217674689957e-05,0.982327975649112,2.66926568388669e-07,2.65022268762077e-05,0.992596294471797
"JN111085.1",4.01366702378639e-07,1.82296415356153e-05,0.984433334693261,6.92724312619026e-07,3.83204296269558e-05,0.987218565879311
"JN111094.1",2.15511785553551e-06,0.00361860875115063,0.999562196879205,3.0900600759313e-06,0.00371133049403421,0.999387950260697
"JN111102.1",1.81210727724253e-06,0.000837429573681496,0.998469898981017,1.28932992567094e-06,9.49117151010637e-05,0.990394738154656
"JN111104.1",1.7787013782185e-07,3.66250007977366e-07,0.660474319174389,1e-05,3.2702481926173,0.999997752142496
"JN111118.1",4.47086866981435e-08,2.12084681896195e-07,0.846545752697613,9.00201583852582e-07,0.000546172737816271,0.998788400785055
"JN111154.1",1.30569886701643e-07,5.9913624919453e-06,0.983981527853397,5.16687555278803e-07,8.6068380417362e-05,0.995587036006994
"JN111163.1",1.1014229829945e-07,5.62736467555483e-08,0.189445625912074,1.95964586167268e-06,0.00368982445722565,0.999624459430018
"JN376661.1",5.37090058299471e-08,1.55474351580552e-07,0.752558203067743,4.40442547711556e-07,3.25360708434682e-06,0.900891435414523
"JQ301902.1",7.52194411586442e-08,1.56202591714012e-06,0.964619199175901,1.93791688128857e-07,2.99633554458488e-06,0.952500306492405
"JQ301906.1",1.15622726604326e-07,1.36548328546692e-07,0.459332647373723,4.21008684530656e-06,0.00393477693137316,0.999213460896676
"JQ928953.1",3.36897209553353e-08,6.20219898863081e-09,0.0322608393262798,7.48580527135979e-08,2.18609878312212e-07,0.76466745570877
"JX420470.1",2.43422980239624e-09,2.59033759866994e-09,0.446553975610421,2.08922855562864e-07,2.52720748237177e-05,0.994154486921221
"JX462741.1",2.53940226710464e-07,3.70938789617348e-06,0.949727921695961,1e-05,2.07348481442652,0.99999645473558
"JX462749.1",3.58980641999707e-07,1.30326718082988e-05,0.980526670472197,7.93768051415537e-07,4.71832712526827e-05,0.988105126066351
"JX560778.1",7.30595307432481e-08,8.87483180637697e-07,0.939575504514624,7.26396248580569e-07,0.000124459180128952,0.995709648636802
"JX560779.1",7.17716076364525e-07,3.55558250114862e-05,0.985162795431123,1.59974082928895e-06,0.000369445879802186,0.996816927845322
"K77-2C12_1",1.5343228094968e-07,5.03412766931238e-06,0.977599775464292,2.26508336107404e-06,0.00136349408009446,0.998778818664117
"K77-2D05_1",2.06581673995772e-07,6.38855069578019e-07,0.767650345137666,1.48129826273822e-07,5.43978720325386e-06,0.979985785959184
"KC417405.1",3.16487586217307e-07,1.84075825687855e-05,0.987361926220041,2.81328101710879e-07,3.91658717599847e-05,0.994719806598428
"KC802097.1",8.79769385160752e-07,0.000276662905456512,0.997662420301178,1.44303223429337e-06,0.000657861730299902,0.998387534481311
"KC802110.1",1.92112190678666e-07,5.74968609275616e-07,0.760278379634917,1.43136410035475e-06,0.000142077372064752,0.992594320701564
"KF688141.1",7.0649321539833e-07,0.00104328142901526,0.999502198769457,5.65794205677989e-07,2.17879142771114e-05,0.980913457851879
"KF895783.1",4.56710404843201e-07,4.42600929142299e-06,0.92432498322988,1.30896055723802e-06,0.00015135780854222,0.993642827405462
"KF895799.1",1.82289709235988e-07,2.87680016536807e-06,0.953461247496231,3.47610864269497e-07,2.46314886517052e-05,0.989626317484543
"KF895803.1",1.10765317168962e-07,3.31466660670559e-07,0.760250435634269,6.95645641117256e-07,5.29559870620569e-05,0.990343809197482
"KF895809.1",1.20178179653545e-07,4.16673016865716e-07,0.791802754387669,1e-05,3.28647182576527,0.999997763239021
"KF895811.1",2.73093430171342e-07,2.19480548173943e-05,0.990853608937085,1.33464047370927e-07,1.39444871082227e-06,0.929785197930507
"KJ423523.1",4.76024562395375e-10,3.66422972629844e-10,0.284734664235408,1.68778764751859e-09,9.94696522520159e-10,0.188304606137493
"KJ423533.1",5.5128137353396e-08,3.00473616550309e-07,0.866128451619981,2.25148097106615e-07,2.56322028817025e-07,0.444405641686926
"KJ423648.1",1e-05,5.5369717898087,0.999998672369624,1.74250326441096e-07,1.96209639044401e-07,0.439913291071887
"KJ423684.1",1.34856868328658e-09,5.47665493891043e-09,0.828463212234414,1e-05,4.42296633548214,0.999998401283827
"KJ423723.1",2.60479384981104e-08,3.79783345665049e-08,0.542049327915183,2.9804920297992e-08,8.46447278175573e-08,0.748032927794503
"KJ423759.1",2.69697661329795e-08,8.35908076317375e-08,0.777573871445111,3.08109522700006e-06,0.000983180481891866,0.997784071165342
"KJ423810.1",1.45615904971377e-07,3.56834694261562e-07,0.710594975375833,3.95498815828021e-06,0.015263585084721,0.999809524939427
"KJ423824.1",4.02210485175108e-07,4.41054991132443e-06,0.93308726099911,1.58437689537471e-06,0.000403959123115948,0.997116837727302
"KJ423830.1",4.0800703360884e-08,3.54174249917749e-07,0.918810558140859,3.38177992558917e-06,0.00445524057364508,0.999463265982186
"KJ423964.1",4.57727103996855e-08,2.89789123097467e-08,0.254983906212648,2.27987941880775e-08,4.57463712197354e-09,0.037982422466056
"KJ487349.1",5.8343317515024e-07,2.5653160747874e-05,0.983283328269378,2.3319171534299e-06,0.00233424660228548,0.999265628563251
"KJ487366.1",1.846240803243e-07,8.51796557121476e-06,0.984068501742745,3.79865537070972e-06,0.0132482990091524,0.999789224923148
"KJ487423.1",1.37429971014461e-09,4.46789605294825e-09,0.77850890647225,1e-05,3.67560828885318,0.999998000044792
"KJ880303.1",1.1571999447486e-09,9.27044860523615e-10,0.300480629266725,5.54736814650553e-07,0.000128967251103024,0.996838048158898
"KJ880345.1",2.70374669530875e-07,1.0970392768598e-06,0.821228850428451,8.4712009804107e-07,7.94791761262969e-05,0.992165159550588
"KJ880364.1",3.83828159986169e-07,2.94277062551754e-05,0.990412320781826,1.64176609733307e-06,0.000669250483046789,0.9981966853937
"KJ880537.1",9.9506595295167e-07,0.00567362057508226,0.999875984326351,1.33722408863395e-06,3.66359951445069e-05,0.974198996394695
"KJ880539.1",3.00013618401393e-07,1.34510381577989e-05,0.983605935143497,1.02400898089851e-06,7.69201092351494e-05,0.990214201678178
"KJ880554.1",7.71621416117606e-07,0.000107075450073868,0.994904418781877,4.71941449193089e-07,2.67530574694995e-06,0.876220995343803
"KJ880577.1",3.42178353165299e-07,2.55723447918016e-06,0.902026342195114,9.33893901936598e-07,0.000107307587994921,0.993602514826923
"KJ880584.1",2.75403254449509e-07,1.91305746612489e-05,0.989417932120232,2.27414749074127e-06,0.000540959422646516,0.996909692304553
"KJ880610.1",1.20893925803079e-09,2.4677305880994e-09,0.657794307104708,7.52218792620678e-08,5.53649458547466e-08,0.267388889396601
"KM067709.1",2.29641989425095e-07,1.17176576733096e-07,0.144881283688629,4.12359245100914e-06,0.0176626677643554,0.999828379595202
"KM067711.1",1.00635003072942e-06,0.000276872408131624,0.997328115980779,3.02914594936481e-06,0.00368863685717296,0.999396324259351
"KM067713.1",3.08296414753249e-07,1.07013826654766e-06,0.792034508388385,2.91342063725041e-06,0.0175226922363979,0.999877777307254
"KM067715.1",3.12277669671493e-07,1.07112443887214e-05,0.978572649397973,1.50810853230669e-06,0.00034068131743582,0.996745892625538
"KM067717.1",1.85470961989776e-06,0.00451337779629973,0.99969791879051,1.7257084132344e-06,0.000718525947059626,0.998234474904092
"KM067799.1",5.72832698554622e-07,1.08850342238787e-05,0.961338352943728,1.33755275622642e-06,0.000493823038562341,0.998008921620786
"KM603889.1",1.73450219282906e-06,0.0281138161042685,0.999956374536391,1.87734990528193e-06,0.0023499805977336,0.999435107405499
"KM603906.1",2.13189492078219e-07,1.14463593680287e-05,0.98630965373177,1.3607708169447e-06,9.14151389424763e-05,0.989058043837438
"KM603931.1",4.30924059522784e-08,1.2293779677997e-07,0.749115149245663,4.66856036156285e-07,1.52591168028457e-05,0.977513971932856
"KM604133.1",1.5976548046005e-07,1.03469322149698e-05,0.98864994860029,6.18279179169491e-08,9.4325895958172e-07,0.951861909124014
"KP278490.1",1.25695411320203e-09,1.57576160775431e-09,0.508716714023898,3.79262786145838e-07,2.9613958086428e-06,0.909810651098472
"KP278498.1",1.31191256940793e-09,3.85392937594244e-09,0.755991223833032,6.49879524926421e-07,1.40986252055539e-06,0.676195454909399
"KP278509.1",6.74453773722896e-10,1.35913093707759e-09,0.653806435661498,1.35260665269196e-06,0.000327184756299503,0.996961030792919
"KP278513.1",2.17175056498779e-07,3.74119987603288e-06,0.957359379532287,8.33967932103872e-07,8.24935727296267e-05,0.992568630316401
"KP841063.1",4.1857584761713e-08,6.79508454713019e-08,0.600661955895969,2.62830447413079e-06,0.000185454821858625,0.98997923815159
"KT304331.1",1.64816530414713e-07,6.72430956833233e-06,0.981984571910837,1.35864533680741e-06,0.000311892211160661,0.996797794249285
"KT304335.1",2.9298904731223e-07,6.35793672627862e-06,0.966140556945364,3.11327567538432e-06,0.0191520678100196,0.999880504542472
"KT304338.1",1.04735578543893e-07,3.13875162351446e-06,0.975476675795556,1.55682505282088e-06,0.000353707173549197,0.996764483897744
"KT304346.1",1.11713277681637e-07,5.57142375898903e-07,0.853904403298269,1.47907024573492e-06,0.00169380791235064,0.999358090118949
